OrderID,Region,Segment,ShipMode,Category,SubCategory,Sales,Quantity,Discount,Profit,OrderYear,State
ORD-11273,Central,Home Office,Second Class,Furniture,Bookcases,1477.31,1,0.0,483.86,2020,California
ORD-11274,East,Home Office,Same Day,Office Supplies,Storage,337.41,2,0.2,91.15,2020,Illinois
ORD-11275,Central,Home Office,Same Day,Office Supplies,Binders,450.55,4,0.1,54.42,2021,Washington
ORD-11276,West,Home Office,Second Class,Furniture,Tables,932.16,2,0.0,56.74,2024,Florida
ORD-11277,West,Home Office,Standard Class,Furniture,Chairs,1692.52,1,0.2,290.86,2025,New York
ORD-11278,West,Corporate,Same Day,Furniture,Bookcases,436.57,7,0.2,110.86,2025,Illinois
ORD-11279,Central,Home Office,Second Class,Technology,Copiers,86.21,8,0.2,-4.13,2020,Washington
ORD-11280,West,Consumer,Second Class,Office Supplies,Paper,511.97,1,0.1,12.19,2023,Texas
ORD-11281,South,Corporate,Standard Class,Technology,Machines,163.1,5,0.1,11.52,2020,Texas
ORD-11282,East,Home Office,Same Day,Furniture,Bookcases,636.52,1,0.2,-19.0,2024,Washington
ORD-11283,South,Corporate,First Class,Office Supplies,Paper,332.25,3,0.1,109.25,2019,New York
ORD-11284,West,Corporate,Same Day,Furniture,Chairs,1888.7,6,0.3,-35.33,2023,Texas
ORD-11285,Central,Corporate,Second Class,Office Supplies,Art,464.83,2,0.0,101.58,2020,Illinois
ORD-11286,East,Corporate,Second Class,Office Supplies,Paper,498.97,9,0.3,123.56,2025,Illinois
ORD-11287,Central,Corporate,Same Day,Furniture,Chairs,1659.1,4,0.2,16.14,2019,Illinois
ORD-11288,West,Corporate,Second Class,Furniture,Furnishings,909.98,1,0.1,261.27,2020,California
ORD-11289,East,Home Office,Same Day,Technology,Machines,895.47,3,0.3,280.31,2021,New York
ORD-11290,South,Consumer,Second Class,Office Supplies,Art,1746.96,4,0.0,577.29,2025,Texas
ORD-11291,East,Corporate,First Class,Technology,Phones,586.64,3,0.0,188.52,2020,New York
ORD-11292,Central,Home Office,Standard Class,Furniture,Furnishings,656.89,7,0.1,-17.73,2023,Illinois
ORD-11293,West,Home Office,Standard Class,Furniture,Chairs,588.91,8,0.3,7.17,2020,Texas
ORD-11294,East,Corporate,Same Day,Furniture,Furnishings,1836.56,3,0.1,39.85,2021,New York
ORD-11295,Central,Home Office,Second Class,Furniture,Furnishings,624.78,1,0.3,47.93,2023,New York
ORD-11296,Central,Corporate,First Class,Furniture,Bookcases,336.63,5,0.3,54.19,2025,Florida
ORD-11297,South,Consumer,First Class,Office Supplies,Storage,1026.46,1,0.3,41.94,2020,Texas
ORD-11298,East,Home Office,Second Class,Office Supplies,Art,610.12,3,0.0,168.4,2021,Illinois
ORD-11299,South,Home Office,First Class,Technology,Accessories,1539.02,3,0.2,6.04,2019,California
ORD-11300,West,Corporate,Same Day,Technology,Phones,1022.61,8,0.2,317.24,2024,Florida
ORD-11301,West,Corporate,Standard Class,Furniture,Tables,717.82,2,0.1,205.91,2020,Illinois
ORD-11302,South,Corporate,Standard Class,Office Supplies,Binders,1473.11,7,0.3,269.73,2023,Texas
ORD-11303,South,Consumer,Second Class,Office Supplies,Art,1477.15,5,0.1,76.17,2024,Florida
ORD-11304,South,Home Office,First Class,Technology,Copiers,1687.21,5,0.1,156.66,2023,California
ORD-11305,South,Home Office,Standard Class,Technology,Copiers,1282.89,8,0.1,-109.25,2023,Texas
ORD-11306,West,Corporate,First Class,Office Supplies,Paper,627.45,9,0.2,174.83,2020,Florida
ORD-11307,East,Consumer,Standard Class,Technology,Machines,1970.83,3,0.1,-126.44,2023,California
ORD-11308,Central,Home Office,Same Day,Technology,Copiers,1457.03,7,0.0,334.44,2025,Washington
ORD-11309,West,Consumer,Standard Class,Furniture,Furnishings,548.8,8,0.1,148.28,2021,New York
ORD-11310,Central,Consumer,Standard Class,Technology,Copiers,1038.52,7,0.3,82.67,2022,California
ORD-11311,East,Home Office,Same Day,Office Supplies,Art,1877.02,2,0.3,368.82,2019,California
ORD-11312,West,Corporate,Same Day,Furniture,Chairs,1530.74,2,0.3,29.15,2019,Florida
ORD-11313,West,Corporate,Second Class,Furniture,Chairs,841.18,4,0.0,212.98,2019,Florida
ORD-11314,West,Home Office,Standard Class,Furniture,Tables,623.53,7,0.1,104.25,2022,Washington
ORD-11315,East,Home Office,Second Class,Office Supplies,Art,184.74,5,0.2,45.11,2022,Texas
ORD-11316,Central,Home Office,Standard Class,Technology,Machines,1448.68,5,0.1,165.06,2022,New York
ORD-11317,Central,Home Office,Same Day,Office Supplies,Paper,1082.51,1,0.3,-102.34,2019,Illinois
ORD-11318,West,Home Office,First Class,Office Supplies,Paper,255.33,1,0.3,2.61,2020,Washington
ORD-11319,South,Home Office,First Class,Office Supplies,Binders,1367.6,1,0.0,385.1,2019,Texas
ORD-11320,Central,Home Office,Second Class,Technology,Phones,1946.33,5,0.3,308.07,2023,Washington
ORD-11321,East,Consumer,Same Day,Office Supplies,Art,685.22,7,0.1,54.92,2019,Washington
ORD-11322,Central,Consumer,Standard Class,Office Supplies,Paper,1462.2,5,0.1,74.27,2021,Florida
ORD-11323,South,Consumer,First Class,Office Supplies,Paper,1430.13,6,0.3,-32.41,2019,Florida
ORD-11324,West,Corporate,First Class,Office Supplies,Storage,1446.92,2,0.1,130.65,2024,Illinois
ORD-11325,Central,Consumer,Same Day,Technology,Machines,752.49,4,0.2,-12.93,2024,Texas
ORD-11326,East,Consumer,Second Class,Technology,Machines,1501.59,4,0.3,504.56,2022,California
ORD-11327,East,Corporate,First Class,Furniture,Chairs,65.76,3,0.3,9.95,2020,California
ORD-11328,East,Corporate,Same Day,Office Supplies,Art,353.66,4,0.3,16.86,2021,Washington
ORD-11329,Central,Home Office,Second Class,Furniture,Tables,1878.17,6,0.3,-8.62,2023,Illinois
ORD-11330,South,Corporate,First Class,Furniture,Furnishings,1053.31,9,0.1,5.73,2019,California
ORD-11331,Central,Home Office,First Class,Technology,Machines,1649.99,1,0.2,3.88,2025,Texas
ORD-11332,East,Consumer,Same Day,Office Supplies,Binders,1360.71,7,0.3,322.69,2022,Illinois
ORD-11333,West,Consumer,First Class,Technology,Machines,675.16,6,0.1,87.87,2024,Texas
ORD-11334,West,Consumer,First Class,Technology,Copiers,720.11,8,0.3,31.19,2023,California
ORD-11335,West,Consumer,Standard Class,Technology,Phones,1577.6,6,0.1,232.68,2020,Texas
ORD-11336,East,Home Office,Same Day,Furniture,Tables,289.05,2,0.2,-21.04,2020,New York
ORD-11337,South,Home Office,Same Day,Office Supplies,Binders,797.56,7,0.2,47.26,2024,California
ORD-11338,East,Corporate,First Class,Technology,Accessories,1125.3,7,0.0,182.91,2023,Washington
ORD-11339,East,Home Office,First Class,Furniture,Chairs,311.88,9,0.1,29.93,2022,Texas
ORD-11340,West,Consumer,First Class,Furniture,Furnishings,1222.39,3,0.2,52.18,2022,Florida
ORD-11341,West,Home Office,First Class,Furniture,Bookcases,1412.95,1,0.3,170.19,2021,Washington
ORD-11342,South,Home Office,Second Class,Office Supplies,Binders,219.6,8,0.2,67.9,2021,California
ORD-11343,East,Home Office,Same Day,Furniture,Bookcases,1167.17,6,0.3,-113.91,2020,Illinois
ORD-11344,East,Corporate,Standard Class,Furniture,Tables,702.68,5,0.0,173.21,2019,Florida
ORD-11345,South,Consumer,First Class,Furniture,Bookcases,613.19,8,0.2,109.58,2025,Florida
ORD-11346,East,Corporate,Second Class,Technology,Machines,1787.63,4,0.2,548.26,2023,Washington
ORD-11347,Central,Consumer,Second Class,Office Supplies,Paper,1831.21,5,0.0,416.59,2021,Illinois
ORD-11348,Central,Home Office,Standard Class,Furniture,Furnishings,1368.79,4,0.1,417.39,2023,Texas
ORD-11349,South,Corporate,First Class,Office Supplies,Paper,621.37,6,0.2,14.52,2025,New York
ORD-11350,Central,Home Office,Second Class,Technology,Phones,1819.47,9,0.3,354.99,2024,Washington
ORD-11351,South,Home Office,Same Day,Office Supplies,Paper,1243.73,4,0.2,-64.01,2022,Florida
ORD-11352,East,Consumer,Standard Class,Furniture,Bookcases,1659.27,1,0.2,273.95,2022,California
ORD-11353,West,Corporate,Same Day,Office Supplies,Art,1221.58,8,0.0,102.12,2024,Florida
ORD-11354,East,Home Office,Second Class,Technology,Phones,1356.88,2,0.0,146.71,2025,New York
ORD-11355,Central,Consumer,Same Day,Furniture,Tables,520.09,1,0.1,122.82,2022,New York
ORD-11356,Central,Consumer,Second Class,Office Supplies,Binders,1372.38,6,0.3,-127.84,2020,Washington
ORD-11357,East,Home Office,Same Day,Office Supplies,Binders,1370.03,7,0.1,6.24,2019,Florida
ORD-11358,West,Consumer,Second Class,Furniture,Tables,1658.22,8,0.2,247.15,2025,Illinois
ORD-11359,South,Consumer,Second Class,Furniture,Chairs,160.89,2,0.2,45.8,2025,Illinois
ORD-11360,South,Corporate,Same Day,Office Supplies,Art,125.18,8,0.3,10.98,2021,California
ORD-11361,South,Corporate,First Class,Furniture,Chairs,921.62,7,0.1,104.55,2025,California
ORD-11362,South,Home Office,Standard Class,Technology,Phones,902.05,8,0.1,97.26,2019,Illinois
ORD-11363,West,Home Office,Same Day,Office Supplies,Paper,384.98,5,0.2,93.62,2024,Texas
ORD-11364,Central,Home Office,First Class,Technology,Machines,951.59,1,0.2,286.4,2025,Florida
ORD-11365,South,Corporate,Same Day,Technology,Phones,289.74,2,0.0,10.3,2022,Illinois
ORD-11366,Central,Corporate,First Class,Technology,Machines,1440.52,5,0.2,-13.46,2021,New York
ORD-11367,South,Home Office,First Class,Technology,Accessories,866.26,4,0.0,195.17,2023,Illinois
ORD-11368,East,Corporate,First Class,Technology,Phones,675.8,8,0.2,105.88,2023,Washington
ORD-11369,Central,Consumer,Same Day,Furniture,Chairs,349.3,2,0.2,71.79,2023,Illinois
ORD-11370,East,Consumer,Same Day,Office Supplies,Binders,1100.3,9,0.0,281.33,2022,Florida
ORD-11371,South,Home Office,Standard Class,Furniture,Chairs,1186.48,3,0.1,398.55,2020,California
ORD-11372,Central,Consumer,Same Day,Furniture,Bookcases,742.62,4,0.2,14.86,2020,Illinois
ORD-11373,South,Consumer,Same Day,Technology,Phones,1681.32,2,0.1,75.83,2020,Texas
ORD-11374,Central,Consumer,Same Day,Furniture,Tables,486.58,6,0.1,142.58,2023,California
ORD-11375,East,Consumer,Second Class,Furniture,Chairs,1853.89,4,0.2,610.79,2020,Florida
ORD-11376,East,Home Office,Same Day,Office Supplies,Paper,780.7,3,0.0,174.54,2020,New York
ORD-11377,West,Home Office,First Class,Furniture,Tables,1215.38,6,0.3,198.41,2019,Texas
ORD-11378,South,Corporate,Second Class,Furniture,Chairs,1983.03,8,0.0,-51.93,2024,New York
ORD-11379,Central,Consumer,Same Day,Technology,Accessories,1768.58,6,0.1,476.47,2022,Washington
ORD-11380,West,Corporate,Second Class,Office Supplies,Storage,1482.2,8,0.2,-62.88,2023,Washington
ORD-11381,South,Consumer,Standard Class,Furniture,Tables,112.15,2,0.0,34.85,2021,Texas
ORD-11382,West,Consumer,Second Class,Furniture,Bookcases,1584.53,6,0.0,22.12,2020,Florida
ORD-11383,West,Corporate,Same Day,Technology,Accessories,839.85,9,0.2,124.16,2020,Illinois
ORD-11384,South,Home Office,Second Class,Office Supplies,Paper,95.12,9,0.1,33.22,2024,Washington
ORD-11385,East,Corporate,Same Day,Office Supplies,Paper,1937.66,9,0.1,529.53,2024,Texas
ORD-11386,Central,Corporate,Same Day,Office Supplies,Storage,985.44,4,0.0,207.09,2019,Florida
ORD-11387,West,Home Office,Second Class,Furniture,Bookcases,1252.8,6,0.1,308.47,2024,New York
ORD-11388,East,Corporate,Same Day,Technology,Copiers,1738.06,1,0.1,123.59,2024,Florida
ORD-11389,South,Home Office,First Class,Furniture,Furnishings,1941.79,6,0.0,-34.34,2025,New York
ORD-11390,Central,Corporate,Same Day,Office Supplies,Paper,1035.88,3,0.3,-80.46,2024,California
ORD-11391,South,Home Office,Standard Class,Technology,Phones,58.11,5,0.0,2.28,2025,California
ORD-11392,East,Consumer,Same Day,Furniture,Tables,951.67,4,0.1,224.1,2019,Washington
ORD-11393,West,Home Office,Same Day,Furniture,Furnishings,810.82,1,0.1,63.19,2024,New York
ORD-11394,East,Consumer,Second Class,Office Supplies,Art,324.87,7,0.3,106.45,2022,Texas
ORD-11395,Central,Corporate,Second Class,Technology,Copiers,1292.65,6,0.2,30.55,2023,California
ORD-11396,South,Home Office,Standard Class,Office Supplies,Paper,705.3,7,0.1,48.93,2019,Washington
ORD-11397,West,Home Office,Same Day,Technology,Phones,1817.62,8,0.3,136.13,2025,Illinois
ORD-11398,West,Home Office,First Class,Office Supplies,Paper,1254.41,6,0.1,-38.5,2021,California
ORD-11399,Central,Consumer,First Class,Office Supplies,Binders,115.58,6,0.1,19.66,2019,Texas
ORD-11400,East,Consumer,First Class,Office Supplies,Paper,929.14,6,0.0,150.23,2023,Illinois
ORD-11401,Central,Home Office,Same Day,Office Supplies,Binders,1948.58,7,0.3,-53.06,2019,New York
ORD-11402,Central,Corporate,First Class,Office Supplies,Paper,1152.76,8,0.0,-46.69,2020,California
ORD-11403,Central,Home Office,Standard Class,Office Supplies,Art,1007.49,4,0.0,13.28,2025,New York
ORD-11404,South,Corporate,Standard Class,Furniture,Tables,1220.92,8,0.1,337.17,2020,Texas
ORD-11405,West,Home Office,First Class,Office Supplies,Storage,37.83,4,0.3,-1.44,2020,Texas
ORD-11406,East,Consumer,First Class,Furniture,Tables,610.12,1,0.3,-53.78,2025,Florida
ORD-11407,South,Home Office,First Class,Furniture,Furnishings,1444.04,7,0.0,318.94,2019,Texas
ORD-11408,South,Consumer,Same Day,Furniture,Bookcases,1402.99,7,0.0,171.67,2024,Florida
ORD-11409,Central,Consumer,Same Day,Furniture,Tables,1883.69,6,0.2,552.11,2024,Texas
ORD-11410,East,Corporate,Same Day,Technology,Copiers,902.01,5,0.1,-77.71,2025,Texas
ORD-11411,West,Consumer,First Class,Furniture,Furnishings,1595.5,5,0.0,-157.27,2023,Florida
ORD-11412,East,Corporate,First Class,Office Supplies,Art,1232.73,4,0.0,302.36,2025,Illinois
ORD-11413,Central,Corporate,First Class,Technology,Phones,607.07,7,0.2,87.79,2021,New York
ORD-11414,South,Corporate,Same Day,Technology,Machines,1029.58,2,0.0,40.56,2021,Texas
ORD-11415,Central,Home Office,Standard Class,Technology,Accessories,1051.87,9,0.0,143.23,2024,Texas
ORD-11416,South,Corporate,First Class,Office Supplies,Paper,930.51,2,0.3,1.11,2022,Washington
ORD-11417,East,Consumer,Standard Class,Office Supplies,Art,383.78,7,0.3,43.19,2020,Florida
ORD-11418,Central,Consumer,First Class,Furniture,Chairs,1793.39,7,0.1,447.53,2020,California
ORD-11419,South,Corporate,Second Class,Furniture,Tables,55.39,6,0.3,-0.96,2022,Illinois
ORD-11420,South,Corporate,First Class,Office Supplies,Paper,1898.71,1,0.0,88.0,2023,Washington
ORD-11421,Central,Home Office,Standard Class,Office Supplies,Storage,626.56,7,0.0,188.52,2023,Illinois
ORD-11422,South,Corporate,Standard Class,Technology,Machines,1032.37,8,0.3,302.93,2021,Florida
ORD-11423,Central,Corporate,Standard Class,Office Supplies,Storage,237.37,8,0.3,-21.2,2024,Washington
ORD-11424,Central,Consumer,Same Day,Office Supplies,Art,987.69,8,0.1,175.59,2023,Texas
ORD-11425,East,Corporate,Standard Class,Furniture,Chairs,1865.56,9,0.3,36.37,2019,California
ORD-11426,East,Corporate,First Class,Office Supplies,Art,595.77,6,0.0,66.51,2023,New York
ORD-11427,Central,Home Office,Second Class,Office Supplies,Storage,1657.36,9,0.2,204.73,2020,Illinois
ORD-11428,South,Consumer,First Class,Office Supplies,Paper,951.6,1,0.0,124.29,2019,Texas
ORD-11429,South,Consumer,Standard Class,Office Supplies,Binders,838.68,7,0.3,12.9,2022,New York
ORD-11430,Central,Corporate,Standard Class,Technology,Machines,1752.57,4,0.3,-26.83,2019,New York
ORD-11431,West,Corporate,Same Day,Furniture,Bookcases,303.26,1,0.0,-16.13,2019,Illinois
ORD-11432,West,Home Office,Second Class,Office Supplies,Art,501.74,6,0.3,-34.74,2025,Illinois
ORD-11433,South,Corporate,Same Day,Furniture,Furnishings,1936.36,7,0.3,-77.44,2020,New York
ORD-11434,West,Home Office,Standard Class,Furniture,Chairs,1964.45,5,0.2,357.35,2020,New York
ORD-11435,West,Corporate,Standard Class,Furniture,Tables,289.78,9,0.1,2.65,2022,Florida
ORD-11436,West,Corporate,First Class,Technology,Copiers,499.8,1,0.1,64.5,2020,Illinois
ORD-11437,South,Consumer,Second Class,Technology,Machines,1058.41,1,0.3,157.46,2022,New York
ORD-11438,East,Consumer,Standard Class,Office Supplies,Binders,1716.01,8,0.2,-59.55,2024,New York
ORD-11439,West,Home Office,Same Day,Furniture,Tables,1509.2,8,0.0,294.92,2019,Illinois
ORD-11440,East,Corporate,Second Class,Furniture,Furnishings,864.36,4,0.0,24.37,2023,Illinois
ORD-11441,East,Consumer,Same Day,Office Supplies,Storage,691.39,1,0.1,-54.25,2023,California
ORD-11442,West,Corporate,First Class,Technology,Machines,1268.94,1,0.0,74.99,2019,Washington
ORD-11443,Central,Home Office,Standard Class,Furniture,Chairs,24.32,3,0.1,0.52,2022,Illinois
ORD-11444,East,Corporate,Second Class,Office Supplies,Paper,1918.91,3,0.0,418.41,2020,Washington
ORD-11445,East,Consumer,Same Day,Furniture,Furnishings,1797.02,6,0.0,456.43,2021,California
ORD-11446,East,Consumer,Second Class,Furniture,Tables,694.94,6,0.2,-63.69,2020,Illinois
ORD-11447,South,Home Office,Same Day,Office Supplies,Art,152.26,7,0.2,-9.16,2024,New York
ORD-11448,East,Corporate,First Class,Office Supplies,Art,1295.84,9,0.2,19.78,2021,New York
ORD-11449,West,Home Office,Same Day,Technology,Phones,1450.05,4,0.1,177.37,2022,Texas
ORD-11450,East,Consumer,Second Class,Furniture,Furnishings,1317.24,9,0.3,71.6,2023,New York
ORD-11451,West,Corporate,Standard Class,Office Supplies,Storage,260.81,3,0.0,3.9,2025,Washington
ORD-11452,South,Corporate,Standard Class,Office Supplies,Binders,1548.49,8,0.1,125.06,2021,Illinois
ORD-11453,West,Home Office,Second Class,Office Supplies,Paper,1713.52,7,0.2,514.21,2025,Texas
ORD-11454,Central,Consumer,Standard Class,Furniture,Chairs,1717.51,8,0.0,45.11,2024,Florida
ORD-11455,East,Consumer,Second Class,Technology,Copiers,1220.1,2,0.3,64.41,2022,California
ORD-11456,West,Home Office,Standard Class,Office Supplies,Storage,426.01,8,0.3,47.92,2025,Florida
ORD-11457,Central,Corporate,Second Class,Office Supplies,Paper,1484.38,3,0.2,408.34,2022,Illinois
ORD-11458,South,Home Office,Same Day,Technology,Accessories,179.94,4,0.1,30.61,2021,New York
ORD-11459,South,Consumer,Standard Class,Furniture,Tables,1468.58,2,0.1,410.11,2019,Texas
ORD-11460,West,Home Office,Same Day,Office Supplies,Storage,1912.55,3,0.3,383.63,2022,Florida
ORD-11461,East,Home Office,First Class,Office Supplies,Art,835.33,7,0.3,265.84,2021,Illinois
ORD-11462,West,Corporate,First Class,Office Supplies,Art,420.88,2,0.2,-27.56,2022,Texas
ORD-11463,East,Consumer,Second Class,Office Supplies,Storage,1439.26,2,0.2,-127.49,2021,Texas
ORD-11464,Central,Home Office,Same Day,Furniture,Tables,475.57,4,0.0,-40.7,2023,Texas
ORD-11465,East,Corporate,Standard Class,Furniture,Tables,412.25,4,0.3,-40.68,2021,Texas
ORD-11466,Central,Home Office,First Class,Technology,Phones,1899.36,2,0.2,604.19,2025,Florida
ORD-11467,Central,Consumer,First Class,Office Supplies,Art,1102.89,4,0.3,-94.1,2023,Texas
ORD-11468,East,Corporate,First Class,Office Supplies,Paper,1665.45,2,0.1,129.33,2021,Washington
ORD-11469,South,Corporate,Second Class,Office Supplies,Art,363.65,2,0.1,-21.22,2025,California
ORD-11470,South,Corporate,Second Class,Office Supplies,Storage,508.3,8,0.3,118.47,2021,Florida
ORD-11471,East,Corporate,Second Class,Office Supplies,Paper,520.56,9,0.0,153.78,2025,Florida
ORD-11472,Central,Home Office,Same Day,Technology,Copiers,1151.3,9,0.0,300.05,2019,Florida
ORD-11473,East,Home Office,First Class,Furniture,Chairs,1674.67,8,0.2,399.95,2024,New York
ORD-11474,Central,Home Office,Second Class,Technology,Phones,293.04,3,0.2,0.02,2021,New York
ORD-11475,West,Consumer,First Class,Office Supplies,Storage,1987.4,4,0.1,405.6,2025,Texas
ORD-11476,South,Consumer,Same Day,Furniture,Bookcases,1053.21,7,0.1,-81.38,2021,Illinois
ORD-11477,Central,Home Office,Standard Class,Furniture,Tables,1688.07,9,0.0,462.54,2025,New York
ORD-11478,West,Corporate,Same Day,Furniture,Tables,1462.06,6,0.0,475.66,2022,Florida
ORD-11479,South,Consumer,Second Class,Technology,Accessories,1157.37,4,0.3,365.66,2025,California
ORD-11480,East,Corporate,Standard Class,Furniture,Furnishings,990.91,6,0.2,-24.01,2023,California
ORD-11481,East,Corporate,Same Day,Furniture,Tables,281.64,4,0.0,90.61,2019,California
ORD-11482,East,Consumer,Standard Class,Office Supplies,Binders,1629.95,5,0.2,-96.19,2025,Washington
